 2021-03-13 22:04 	 LY1BWB 	 14.097206 	 -27 	 0 	 RO33 	 0.01 	 JE1JDL 	 PM96oh 	 2869 	 240 	 2 
 2021-03-13 22:08 	 LY1BWB 	 14.097207 	 -24 	 -3 	 RO33 	 0.01 	 KH6KR 	 BL10ts 	 4782 	 125 	 2 
 2021-03-13 22:48 	 LY1BWB 	 14.097205 	 -22 	 0 	 RO43 	 0.01 	 JE1JDL 	 PM96oh 	 2985 	 242 	 2 
 2021-03-13 22:48 	 LY1BWB 	 14.097211 	 -22 	 2 	 RO43 	 0.01 	 KFS 	 CM87tj 	 5415 	 80 	 2 
 2021-03-14 02:34 	 LY1BWB 	 14.097210 	 -20 	 0 	 RO74 	 0.01 	 KH6KR 	 BL10ts 	 4455 	 136 	 2 
 2021-03-14 03:34 	 LY1BWB 	 14.097209 	 -18 	 -3 	 RO74 	 0.01 	 KH6KR 	 BL10ts 	 4455 	 136 	 2 
 2021-03-14 21:58 	 LY1BWB 	 14.097208 	 -23 	 -1 	 AO79 	 0.01 	 VE7GNU 	 CN88hl 	 2925 	 96 	 2 
 2021-03-14 21:58 	 LY1BWB 	 14.097209 	 -18 	 0 	 AO79 	 0.01 	 KFS 	 CM87tj 	 3884 	 110 	 2 
 2021-03-14 21:58 	 LY1BWB 	 14.097211 	 -26 	 0 	 AO79 	 0.01 	 KK6PR 	 CN94ik 	 3348 	 100 	 2 
 2021-03-14 22:04 	 LY1BWB 	 14.097207 	 -22 	 -4 	 AO79 	 0.01 	 VE7GNU 	 CN88hl 	 2925 	 96 	 2 
 2021-03-14 22:04 	 LY1BWB 	 14.097208 	 -20 	 -3 	 AO79 	 0.01 	 KFS 	 CM87tj 	 3884 	 110 	 2 
 2021-03-14 22:48 	 LY1BWB 	 14.097208 	 -24 	 0 	 AP70 	 0.01 	 VE7GNU 	 CN88hl 	 2938 	 98 	 2 
 2021-03-14 22:48 	 LY1BWB 	 14.097210 	 -24 	 0 	 AP70 	 0.01 	 KFS 	 CM87tj 	 3923 	 111 	 2 
 2021-03-14 23:28 	 LY1BWB 	 14.097208 	 -19 	 0 	 AP70 	 0.01 	 VE7GNU 	 CN88hl 	 2938 	 98 	 2 
 2021-03-14 23:28 	 LY1BWB 	 14.097208 	 -26 	 0 	 AP70 	 0.01 	 K7AGE 	 CN72ti 	 3381 	 108 	 2 
 2021-03-14 23:28 	 LY1BWB 	 14.097210 	 -25 	 0 	 AP70 	 0.01 	 KFS 	 CM87tj 	 3923 	 111 	 2 
 2021-03-14 23:34 	 LY1BWB 	 14.097208 	 -17 	 0 	 AP70 	 0.01 	 VE7GNU 	 CN88hl 	 2938 	 98 	 2 
 2021-03-14 23:34 	 LY1BWB 	 14.097208 	 -19 	 0 	 AP70 	 0.01 	 KFS 	 CM87tj 	 3923 	 111 	 2 
 2021-03-14 23:38 	 LY1BWB 	 14.097208 	 -19 	 0 	 AP70 	 0.01 	 VE7GNU 	 CN88hl 	 2938 	 98 	 2 
 2021-03-14 23:44 	 LY1BWB 	 14.097208 	 -24 	 0 	 AP80 	 0.01 	 K7AGE 	 CN72ti 	 3278 	 110 	 2 
 2021-03-14 23:44 	 LY1BWB 	 14.097208 	 -23 	 0 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-14 23:44 	 LY1BWB 	 14.097209 	 -26 	 0 	 AP80 	 0.01 	 KFS 	 CM87tj 	 3822 	 114 	 2 
 2021-03-14 23:48 	 LY1BWB 	 14.097208 	 -25 	 0 	 AP80 	 0.01 	 K7AGE 	 CN72ti 	 3278 	 110 	 2 
 2021-03-14 23:48 	 LY1BWB 	 14.097209 	 -28 	 0 	 AP80 	 0.01 	 KFS 	 CM87tj 	 3822 	 114 	 2 
 2021-03-14 23:58 	 LY1BWB 	 14.097209 	 -19 	 0 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-14 23:58 	 LY1BWB 	 14.097210 	 -28 	 0 	 AP80 	 0.01 	 KFS 	 CM87tj 	 3822 	 114 	 2 
 2021-03-15 00:04 	 LY1BWB 	 14.097208 	 -18 	 0 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-15 00:04 	 LY1BWB 	 14.097208 	 -21 	 -1 	 AP80 	 0.01 	 K7AGE 	 CN72ti 	 3278 	 110 	 2 
 2021-03-15 00:04 	 LY1BWB 	 14.097210 	 -26 	 0 	 AP80 	 0.01 	 KFS 	 CM87tj 	 3822 	 114 	 2 
 2021-03-15 00:04 	 LY1BWB 	 14.097210 	 -25 	 0 	 AP80 	 0.01 	 KK6PR 	 CN94ik 	 3263 	 104 	 2 
 2021-03-15 00:08 	 LY1BWB 	 14.097208 	 -18 	 2 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-15 00:14 	 LY1BWB 	 14.097192 	 -24 	 3 	 AP80 	 0.01 	 N6KTA 	 DM44cu 	 4601 	 104 	 2 
 2021-03-15 00:14 	 LY1BWB 	 14.097208 	 -21 	 2 	 AP80 	 0.01 	 K7AGE 	 CN72ti 	 3278 	 110 	 2 
 2021-03-15 00:14 	 LY1BWB 	 14.097209 	 -19 	 3 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-15 00:14 	 LY1BWB 	 14.097210 	 -26 	 2 	 AP80 	 0.01 	 KFS 	 CM87tj 	 3822 	 114 	 2 
 2021-03-15 00:28 	 LY1BWB 	 14.097191 	 -26 	 0 	 AP80 	 0.01 	 N6KTA 	 DM44cu 	 4601 	 104 	 2 
 2021-03-15 00:28 	 LY1BWB 	 14.097208 	 -21 	 0 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-15 00:28 	 LY1BWB 	 14.097208 	 -18 	 1 	 AP80 	 0.01 	 K7AGE 	 CN72ti 	 3278 	 110 	 2 
 2021-03-15 00:28 	 LY1BWB 	 14.097209 	 -26 	 0 	 AP80 	 0.01 	 KFS 	 CM87tj 	 3822 	 114 	 2 
 2021-03-15 00:28 	 LY1BWB 	 14.097209 	 -26 	 0 	 AP80 	 0.01 	 KK6PR 	 CN94ik 	 3263 	 104 	 2 
 2021-03-15 00:44 	 LY1BWB 	 14.097193 	 -29 	 0 	 AP80 	 0.01 	 N6KTA 	 DM44cu 	 4601 	 104 	 2 
 2021-03-15 00:44 	 LY1BWB 	 14.097209 	 -14 	 -1 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-15 00:44 	 LY1BWB 	 14.097211 	 -22 	 0 	 AP80 	 0.01 	 KFS 	 CM87tj 	 3822 	 114 	 2 
 2021-03-15 00:48 	 LY1BWB 	 14.097211 	 -16 	 0 	 AP80 	 0.01 	 K7AGE 	 CN72ti 	 3278 	 110 	 2 
 2021-03-15 00:48 	 LY1BWB 	 14.097211 	 -18 	 0 	 AP80 	 0.01 	 VE7GNU 	 CN88hl 	 2830 	 100 	 2 
 2021-03-15 00:54 	 LY1BWB 	 14.097208 	 -16 	 2 	 AP81 	 0.01 	 K7AGE 	 CN72ti 	 3318 	 112 	 2 
 2021-03-15 00:54 	 LY1BWB 	 14.097209 	 -26 	 3 	 AP81 	 0.01 	 KFS 	 CM87tj 	 3867 	 115 	 2 
 2021-03-15 01:24 	 LY1BWB 	 14.097211 	 -18 	 1 	 AP81 	 0.01 	 VE7GNU 	 CN88hl 	 2852 	 102 	 2 
 2021-03-15 01:24 	 LY1BWB 	 14.097210 	 -18 	 2 	 AP81 	 0.01 	 K7AGE 	 CN72ti 	 3318 	 112 	 2 
 2021-03-15 01:44 	 LY1BWB 	 14.097204 	 -21 	 0 	 AP81 	 0.01 	 VE7GNU 	 CN88hl 	 2852 	 102 	 2 
 2021-03-15 01:44 	 LY1BWB 	 14.097204 	 -12 	 -1 	 AP81 	 0.01 	 K7AGE 	 CN72ti 	 3318 	 112 	 2 
